422.18	12.00
422.96	7.00
423.74	3.00
424.53	10.00
425.31	13.00
426.09	10.00
426.87	11.00
427.65	10.00
428.43	6.00
429.21	12.00
429.99	11.00
430.77	14.00
431.55	15.00
432.33	11.00
433.10	8.00
433.88	11.00
434.66	17.00
435.44	9.00
436.22	11.00
437.00	16.00
437.78	18.00
438.56	16.00
439.34	14.00
440.12	19.00
440.90	23.00
441.68	17.00
442.45	21.00
443.23	17.00
444.01	25.00
444.79	27.00
445.57	31.00
446.35	25.00
447.13	32.00
447.90	38.00
448.68	43.00
449.46	43.00
450.24	47.00
451.02	69.00
451.79	66.00
452.57	72.00
453.35	86.00
454.13	89.00
454.90	95.00
455.68	104.00
456.46	113.00
457.24	119.00
458.01	126.00
458.79	143.00
459.57	156.00
460.34	158.00
461.12	177.00
461.90	176.00
462.67	196.00
463.45	188.00
464.23	197.00
465.00	217.00
465.78	222.00
466.56	247.00
467.33	257.00
468.11	284.00
468.89	323.00
469.66	356.00
470.44	429.00
471.21	559.00
471.99	930.00
472.77	2220.00
473.54	5270.00
474.32	10431.00
475.09	17457.00
475.87	25574.00
476.64	32930.00
477.42	37670.00
478.19	38478.00
478.97	35429.00
479.75	29150.00
480.52	21221.00
481.30	13737.00
482.07	7649.00
482.84	3615.00
483.62	1457.00
484.39	559.00
485.17	256.00
485.94	183.00
486.72	151.00
487.49	121.00
488.27	102.00
489.04	96.00
489.82	106.00
490.59	128.00
491.36	177.00
492.14	237.00
492.91	288.00
493.68	307.00
494.46	302.00
495.23	266.00
496.01	210.00
496.78	155.00
497.55	102.00
498.33	67.00
499.10	50.00
499.87	36.00
500.65	29.00
501.42	28.00
502.19	24.00
502.96	18.00
503.74	19.00
504.51	17.00
505.28	19.00
506.06	9.00
506.83	14.00
507.60	12.00
508.37	8.00
509.15	16.00
509.92	12.00
510.69	17.00
511.46	13.00
512.23	7.00
513.01	8.00
513.78	12.00
514.55	13.00
515.32	11.00
516.09	15.00
516.86	10.00
517.64	8.00
518.41	12.00
519.18	7.00
519.95	9.00
520.72	5.00
521.49	13.00
522.26	5.00
523.03	5.00
523.81	7.00
524.58	5.00
525.35	0.00
526.12	9.00
526.89	8.00
527.66	8.00
528.43	2.00
529.20	7.00
529.97	4.00
530.74	5.00
531.51	6.00
532.28	3.00
533.05	8.00
533.82	8.00
534.59	3.00
535.36	-1.00
536.13	1.00
536.90	2.00
537.67	0.00
538.44	6.00
539.21	-5.00
539.98	2.00
540.75	8.00
541.52	4.00
542.28	3.00
543.05	4.00
543.82	-2.00
544.59	7.00
545.36	1.00
546.13	-2.00
546.90	1.00
547.67	10.00
548.43	9.00
549.20	0.00
549.97	2.00
550.74	-1.00
551.51	0.00
552.28	-1.00
553.04	0.00
553.81	3.00
554.58	7.00
555.35	0.00
556.12	6.00
556.88	1.00
557.65	10.00
558.42	3.00
559.19	2.00
559.95	-3.00
560.72	-4.00
561.49	3.00
562.25	-1.00
563.02	1.00
563.79	2.00
564.56	-2.00
565.32	1.00
566.09	6.00
566.86	8.00
567.62	8.00
568.39	4.00
569.16	7.00
569.92	1.00
570.69	10.00
571.46	6.00
572.22	-1.00
572.99	4.00
573.75	6.00
574.52	1.00
575.29	1.00
576.05	6.00
576.82	8.00
577.58	11.00
578.35	6.00
579.11	6.00
579.88	9.00
580.64	12.00
581.41	7.00
582.18	10.00
582.94	10.00
583.71	5.00
584.47	6.00
585.24	5.00
586.00	9.00
586.77	5.00
587.53	-1.00
588.29	10.00
589.06	5.00
589.82	7.00
590.59	6.00
591.35	5.00
592.12	4.00
592.88	5.00
593.65	4.00
594.41	5.00
595.17	6.00
595.94	7.00
596.70	2.00
597.46	10.00
598.23	10.00
598.99	3.00
599.76	-3.00
600.52	-3.00
601.28	5.00
602.05	6.00
602.81	7.00
603.57	8.00
604.33	11.00
605.10	0.00
605.86	0.00
606.62	1.00
607.39	-2.00
608.15	-5.00
608.91	-3.00
609.67	12.00
610.44	8.00
611.20	-2.00
611.96	6.00
612.72	4.00
613.49	-2.00
614.25	-6.00
615.01	0.00
615.77	0.00
616.53	6.00
617.30	3.00
618.06	-5.00
618.82	7.00
619.58	6.00
620.34	4.00
621.10	1.00
621.87	2.00
622.63	-2.00
623.39	-3.00
624.15	-1.00
624.91	-1.00
625.67	-1.00
626.43	1.00
627.19	0.00
627.95	8.00
628.71	-2.00
629.47	0.00
630.24	0.00
631.00	6.00
631.76	7.00
632.52	3.00
633.28	7.00
634.04	1.00
634.80	2.00
635.56	4.00
636.32	5.00
637.08	3.00
637.84	0.00
638.60	-4.00
639.36	1.00
640.12	4.00
640.88	5.00
641.63	1.00
642.39	1.00
643.15	5.00
643.91	4.00
644.67	-3.00
645.43	1.00
646.19	-5.00
646.95	2.00
647.71	3.00
648.47	1.00
649.22	2.00
649.98	-2.00
650.74	3.00
651.50	-1.00
652.26	-2.00
653.02	4.00
653.78	5.00
654.53	9.00
655.29	5.00
656.05	10.00
656.81	1.00
657.57	2.00
658.32	-5.00
659.08	-5.00
659.84	3.00
660.60	0.00
661.35	6.00
662.11	0.00
662.87	1.00
663.63	-2.00
664.38	2.00
665.14	-4.00
665.90	-1.00
666.65	1.00
667.41	5.00
668.17	2.00
668.92	-2.00
669.68	3.00
670.44	-2.00
671.19	-4.00
671.95	-6.00
672.71	3.00
673.46	3.00
674.22	0.00
674.98	1.00
675.73	-2.00
676.49	-3.00
677.24	-3.00
678.00	6.00
678.76	-8.00
679.51	4.00
680.27	-4.00
681.02	0.00
681.78	3.00
682.53	4.00
683.29	-6.00
684.04	-5.00
684.80	5.00
685.55	0.00
686.31	3.00
687.06	0.00
687.82	-5.00
688.57	1.00
689.33	-2.00
690.08	1.00
690.84	1.00
691.59	6.00
692.35	-1.00
693.10	5.00
693.86	4.00
694.61	0.00
695.36	2.00
696.12	4.00
696.87	1.00
697.63	0.00
698.38	2.00
699.13	5.00
699.89	6.00
700.64	2.00
701.39	1.00
702.15	0.00
702.90	2.00
703.65	2.00
704.41	1.00
705.16	-1.00
705.91	1.00
706.67	1.00
707.42	3.00
708.17	-2.00
708.93	-2.00
709.68	3.00
710.43	2.00
711.18	0.00
711.94	-2.00
712.69	0.00
713.44	11.00
714.19	-1.00
714.95	0.00
715.70	4.00
716.45	6.00
717.20	0.00
717.95	-1.00
718.71	4.00
719.46	0.00
720.21	1.00
720.96	4.00
721.71	8.00
722.46	-3.00
723.22	-1.00
723.97	2.00
724.72	-6.00
725.47	3.00
726.22	0.00
726.97	5.00
727.72	3.00
728.47	-1.00
729.22	-1.00
729.97	-1.00
730.73	0.00
731.48	-6.00
732.23	0.00
732.98	2.00
733.73	4.00
734.48	0.00
735.23	1.00
735.98	-5.00
736.73	0.00
737.48	5.00
738.23	5.00
738.98	8.00
739.73	2.00
740.48	2.00
741.23	2.00
741.98	4.00
742.73	4.00
743.47	4.00
744.22	0.00
744.97	0.00
745.72	2.00
746.47	-2.00
747.22	1.00
747.97	-1.00
748.72	-1.00
749.47	5.00
750.22	-3.00
750.96	1.00
751.71	-1.00
752.46	3.00
753.21	0.00
753.96	-1.00
754.71	-3.00
755.45	5.00
756.20	2.00
756.95	2.00
757.70	2.00
758.45	2.00
759.19	-2.00
759.94	-6.00
760.69	-5.00
761.44	-5.00
762.19	-2.00
762.93	1.00
763.68	5.00
764.43	8.00
765.17	1.00
765.92	-3.00
766.67	0.00
767.42	0.00
768.16	1.00
768.91	2.00
769.66	-1.00
770.40	6.00
771.15	-1.00
771.90	2.00
772.64	2.00
773.39	-8.00
774.14	-4.00
774.88	0.00
775.63	2.00
776.37	6.00
777.12	7.00
777.87	0.00
778.61	-2.00
779.36	-1.00
780.10	2.00
780.85	-4.00
781.59	-3.00
782.34	-2.00
783.09	-2.00
783.83	4.00
784.58	2.00
785.32	1.00
786.07	-2.00
786.81	-5.00
787.56	0.00
788.30	1.00
789.05	3.00
789.79	-4.00
790.54	3.00
791.28	4.00
792.02	-1.00
792.77	4.00
793.51	2.00
794.26	-2.00
795.00	-2.00
795.75	4.00
796.49	3.00
797.23	4.00
797.98	4.00
798.72	5.00
799.47	-5.00
800.21	-2.00
800.95	5.00
801.70	2.00
802.44	4.00
803.18	3.00
803.93	3.00
804.67	1.00
805.41	3.00
806.16	1.00
806.90	-1.00
807.64	1.00
808.39	1.00
809.13	0.00
809.87	4.00
810.61	0.00
811.36	-2.00
812.10	1.00
812.84	-1.00
813.58	-1.00
814.33	2.00
815.07	-3.00
815.81	-2.00
816.55	-3.00
817.30	-1.00
818.04	-2.00
818.78	-3.00
819.52	-2.00
820.26	-6.00
821.00	1.00
821.75	3.00
822.49	2.00
823.23	2.00
823.97	1.00
824.71	-5.00
825.45	0.00
826.19	1.00
826.93	5.00
827.68	2.00
828.42	0.00
829.16	-6.00
829.90	1.00
830.64	2.00
831.38	0.00
832.12	-3.00
832.86	0.00
833.60	2.00
834.34	-3.00
835.08	0.00
835.82	-4.00
836.56	-3.00
837.30	-1.00
838.04	0.00
838.78	-5.00
839.52	0.00
840.26	0.00
841.00	-4.00
841.74	2.00
842.48	5.00
843.22	0.00
843.96	-6.00
844.70	1.00
845.44	2.00
846.18	-2.00
846.91	4.00
847.65	-3.00
848.39	-7.00
849.13	-4.00
849.87	-3.00
850.61	6.00
851.35	-2.00
852.09	-2.00
852.82	6.00
853.56	-4.00
854.30	0.00
855.04	-1.00
855.78	-4.00
856.52	0.00
857.25	4.00
857.99	5.00
858.73	-3.00
859.47	-6.00
860.20	-6.00
860.94	-5.00
861.68	-1.00
862.42	-4.00
863.15	0.00
863.89	4.00
864.63	-1.00
865.37	2.00
866.10	6.00
866.84	0.00
867.58	6.00
868.31	0.00
869.05	0.00
869.79	-4.00
870.52	4.00
871.26	1.00
872.00	2.00
872.73	-2.00
873.47	2.00
874.21	3.00
874.94	-3.00
875.68	-1.00
876.41	4.00
877.15	2.00
877.89	1.00
878.62	-3.00
879.36	-3.00
880.09	-2.00
880.83	3.00
881.57	2.00
882.30	3.00
883.04	4.00
883.77	1.00
884.51	-1.00
885.24	-5.00
885.98	-3.00
886.71	-1.00
887.45	5.00
888.18	2.00
888.92	-5.00
889.65	-2.00
890.39	3.00
891.12	-6.00
891.85	1.00
892.59	-4.00
893.32	-2.00
894.06	0.00
894.79	-4.00
895.53	-4.00
896.26	-2.00
896.99	-2.00
897.73	0.00
898.46	1.00
899.20	8.00
899.93	-6.00
900.66	4.00
901.40	4.00
902.13	-1.00
902.86	-3.00
903.60	-2.00
904.33	-8.00
905.06	3.00
905.80	0.00
906.53	3.00
907.26	1.00
907.99	-1.00
908.73	-5.00
909.46	6.00
910.19	2.00
910.93	-4.00
911.66	1.00
912.39	2.00
913.12	-3.00
913.86	1.00
914.59	-4.00
915.32	9.00
916.05	0.00
916.78	3.00
917.52	1.00
918.25	-4.00
918.98	1.00
919.71	1.00
920.44	4.00
921.17	2.00
921.91	3.00
922.64	0.00
923.37	-8.00
924.10	2.00
924.83	0.00
925.56	3.00
926.29	3.00
927.02	0.00
927.75	3.00
928.48	4.00
929.22	1.00
929.95	-3.00
930.68	-3.00
931.41	2.00
932.14	-2.00
932.87	1.00
933.60	-2.00
934.33	-1.00
935.06	3.00
935.79	-2.00
936.52	4.00
937.25	3.00
937.98	-1.00
938.71	0.00
939.44	-2.00
940.17	0.00
940.90	0.00
941.63	-1.00
942.36	2.00
943.08	3.00
943.81	0.00
944.54	-4.00
945.27	1.00
946.00	3.00
946.73	3.00
947.46	3.00
948.19	-5.00
948.92	-2.00
949.64	-4.00
950.37	3.00
951.10	-7.00
951.83	1.00
952.56	-5.00
953.29	5.00
954.01	7.00
954.74	-4.00
955.47	1.00
956.20	-3.00
956.93	-3.00
957.65	-1.00
958.38	-3.00
959.11	-2.00
959.84	5.00
960.56	-7.00
961.29	9.00
962.02	1.00
962.75	-1.00
963.47	-3.00
964.20	-2.00
964.93	0.00
965.66	1.00
966.38	-1.00
967.11	-3.00
967.84	0.00
968.56	7.00
969.29	-6.00
970.02	2.00
970.74	-5.00
971.47	1.00
972.19	-2.00
972.92	0.00
973.65	4.00
974.37	1.00
975.10	0.00
975.83	-2.00
976.55	0.00
977.28	1.00
978.00	-3.00
978.73	4.00
979.45	1.00
980.18	2.00
980.90	-5.00
981.63	2.00
982.36	-2.00
983.08	-3.00
983.81	0.00
984.53	0.00
985.26	3.00
985.98	0.00
986.71	2.00
987.43	4.00
988.15	4.00
988.88	5.00
989.60	0.00
990.33	-3.00
991.05	-1.00
991.78	0.00
992.50	1.00
993.23	2.00
993.95	-5.00
994.67	-5.00
